date,latitude,longitude,country_name,admin_division_name,risk_class,elevation,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration
2010-10-11,16.5141,80.6058,india,Andhra Pradesh,High,102.0,28.3,0.0,0.0,0.0,4.54
2014-09-06,33.3551,74.5128,india,Jammu and Kashmir,Medium,1818.0,17.5,94.3,94.3,18.0,1.26
2016-07-07,25.9611,91.3681,india,Assam,Medium,187.0,26.1,27.2,27.2,18.0,2.24
2013-06-07,26.0977,94.7031,india,Nagaland,High,1682.0,19.3,16.8,16.8,23.0,2.58
2010-08-16,30.7284,79.4971,india,Uttaranchal,High,3048.0,13.5,14.1,14.1,18.0,2.0
2015-12-19,17.7345,83.28839999999998,india,Andhra Pradesh,Medium,21.0,24.6,1.1,1.1,5.0,3.16
2018-09-03,10.52205416,76.64815403,india,Kerala,Medium,510.0,23.3,0.5,0.5,3.0,4.31
2013-07-23,30.1944,79.1939,india,Uttaranchal,Low,1722.0,20.1,29.1,29.1,16.0,1.65
2013-08-05,29.5659,80.3657,india,Uttaranchal,Medium,591.0,25.4,31.8,31.8,22.0,2.59
2010-09-19,31.4161,77.4153,india,Himachal Pradesh,Medium,1885.0,14.7,45.8,45.8,23.0,1.2
2013-08-04,9.9995,77.0309,india,Kerala,High,930.0,19.2,68.8,68.8,24.0,1.62
2015-07-07,26.8826,88.2806,india,West Bengal,Medium,1593.0,20.5,7.8,7.8,20.0,2.75
2015-08-06,11.6753,92.749,india,Andaman and Nicobar Islands,Low,18.0,27.2,11.9,11.9,18.0,3.35
2016-04-13,11.3464,76.80759999999998,india,Tamil Nadu,Medium,1799.0,21.7,0.3,0.3,2.0,4.66
2009-09-17,27.1954,88.6115,india,Sikkim,High,487.0,25.5,11.8,11.8,13.0,2.24
2011-07-10,31.7099,76.933,india,Himachal Pradesh,High,772.0,24.7,10.7,10.7,8.0,3.79
2016-06-24,12.8157,74.85859999999998,india,Karnataka,Medium,16.0,25.5,32.5,32.5,24.0,1.57
2017-07-05,26.90298048,88.29518925,india,West Bengal,High,1789.0,17.1,34.6,34.6,22.0,1.31
2016-07-16,30.3351,78.5113,india,Uttaranchal,Low,1482.0,21.1,117.0,117.0,24.0,0.9
2015-04-03,32.2934,77.1803,india,Himachal Pradesh,Low,2154.0,7.6,37.3,24.6,17.0,2.48
2010-09-19,29.5477,79.3211,india,Uttaranchal,Medium,828.0,22.0,40.3,40.3,21.0,1.7
2011-06-20,27.0638,88.4659,india,West Bengal,Medium,1166.0,21.8,10.8,10.8,17.0,2.66
2018-09-22,32.22035575,76.31070832,india,Himachal Pradesh,Medium,1211.0,19.6,28.0,28.0,16.0,0.95
2011-08-27,28.6809,77.1958,india,Delhi,High,220.0,27.8,7.4,7.4,11.0,2.97
2011-07-22,16.1078,73.7167,india,Maharashtra,Low,17.0,24.6,43.2,43.2,24.0,2.36
2013-07-23,30.2902,79.15099999999998,india,Uttaranchal,Low,799.0,24.7,25.0,25.0,14.0,1.87
2015-11-14,12.9746,80.2119,india,Tamil Nadu,High,7.0,26.3,5.1,5.1,11.0,3.2
2007-08-25,27.0713,88.4308,india,West Bengal,Low,228.0,27.1,12.7,12.7,16.0,2.98
2015-08-01,25.1941,94.4481,india,Manipur,Medium,1713.0,18.1,8.4,8.4,17.0,2.1
2012-05-30,26.876,75.8101,india,Rajasthan,Medium,436.0,36.2,0.0,0.0,0.0,11.37
2009-08-27,25.1718,93.123,india,Assam,Medium,693.0,23.6,7.3,7.3,9.0,2.38
2017-06-12,13.87803507,74.6246332,india,Karnataka,Low,72.0,24.9,175.5,175.5,24.0,1.06
2008-09-22,30.7,77.08,india,Haryana,Medium,955.0,20.9,1.5,1.5,2.0,3.63
2011-06-20,26.3186,94.5121,india,Nagaland,High,1260.0,22.7,10.9,10.9,10.0,3.07
2010-01-03,33.0289,74.94889999999998,india,Jammu and Kashmir,High,1740.0,2.1,10.8,10.1,10.0,0.66
2011-08-12,28.8665,79.5682,india,Uttaranchal,Low,203.0,27.0,11.5,11.5,12.0,3.41
2010-07-07,31.1011,77.1793,india,Himachal Pradesh,High,2244.0,16.9,11.2,11.2,16.0,2.79
2015-09-06,11.404,76.6952,india,Tamil Nadu,High,2201.0,16.7,22.8,22.8,20.0,2.78
2011-07-09,30.7412,79.4929,india,Uttaranchal,Low,3088.0,11.1,6.7,6.7,13.0,3.06
2014-08-02,9.9431,76.3738,india,Kerala,Medium,12.0,25.1,12.0,12.0,19.0,2.05
2012-08-24,32.1002,76.2699,india,Himachal Pradesh,Medium,756.0,23.1,13.1,13.1,22.0,2.13
2015-04-22,12.8659,74.8852,india,Karnataka,Medium,22.0,27.5,10.5,10.5,8.0,3.46
2012-08-24,31.709,76.9312,india,Himachal Pradesh,Low,766.0,24.0,20.8,20.8,19.0,2.07
2016-03-17,33.13810294,75.51068483999998,india,Jammu and Kashmir,High,1224.0,7.1,39.9,38.2,22.0,0.57
2015-07-26,32.5606,76.12059999999998,india,Himachal Pradesh,Medium,826.0,24.6,41.2,41.2,14.0,1.7
2010-06-16,25.0633,92.8025,india,Assam,Medium,91.0,25.0,15.5,15.5,18.0,1.15
2016-10-03,30.8974,77.0588,india,Himachal Pradesh,Low,1680.0,19.6,1.2,1.2,5.0,3.13
2015-02-05,33.7453,74.1794,india,Jammu and Kashmir,Medium,1146.0,4.7,0.0,0.0,0.0,2.4
2010-06-25,19.153,72.92659999999998,india,Maharashtra,Low,81.0,26.4,25.9,25.9,24.0,1.95
2010-05-17,34.3951,75.6233,india,Jammu and Kashmir,High,3783.0,0.8,35.0,20.2,24.0,1.42
2011-08-27,32.5764,75.84659999999998,india,Jammu and Kashmir,Low,806.0,23.7,14.0,14.0,18.0,2.09
2016-08-07,32.9834,75.6953,india,Jammu and Kashmir,Low,1859.0,19.2,114.9,114.9,17.0,1.46
2018-08-08,32.17102661,76.41866145999998,india,Himachal Pradesh,Low,1282.0,23.4,3.9,3.9,12.0,3.37
2011-06-17,26.88,88.28,india,West Bengal,Low,1578.0,19.7,61.9,61.9,24.0,1.91
2010-10-14,31.43714183,78.23568806,india,Himachal Pradesh,High,2615.0,12.1,0.0,0.0,0.0,3.72
2018-08-08,11.74045825,75.79592486,india,Kerala,High,879.0,19.5,57.0,57.0,24.0,1.38
2013-08-04,9.9147,77.01099999999998,india,Kerala,Medium,718.0,19.7,74.6,74.6,24.0,1.57
2018-08-09,11.86842559,75.95230556,india,Kerala,High,830.0,20.2,20.9,20.9,24.0,1.84
2017-06-01,11.34165808,76.86942779999998,india,Tamil Nadu,High,638.0,25.4,5.8,5.8,8.0,3.43
2007-09-09,25.4993,94.1192,india,Manipur,Medium,1923.0,18.1,10.2,10.2,18.0,2.21
2007-06-25,14.4702,78.82049999999998,india,Andhra Pradesh,High,131.0,27.9,1.1,1.1,4.0,4.15
2010-09-13,23.73504471,92.71060943,india,Mizoram,Low,977.0,20.7,15.4,15.4,16.0,1.77
2018-09-12,31.01884813,78.04493479,india,Uttaranchal,Low,1155.0,22.9,12.6,12.6,11.0,4.04
2013-08-02,32.5282,75.1199,india,Jammu and Kashmir,Medium,372.0,25.7,15.1,15.1,16.0,1.63
2015-07-07,27.0816,88.4397,india,West Bengal,Medium,240.0,28.0,4.9,4.9,10.0,3.52
2012-06-02,26.1475,91.7356,india,Assam,Medium,52.0,27.1,14.8,14.8,15.0,3.2
2009-07-22,26.8572,88.3143,india,West Bengal,Low,1071.0,22.3,19.1,19.1,13.0,2.53
2017-07-11,27.20938411,93.61539279,india,Arunachal Pradesh,High,720.0,23.3,16.3,16.3,16.0,2.09
2018-08-18,10.64244216,76.22495035,india,Kerala,Low,46.0,24.7,24.4,24.4,24.0,2.87
2007-09-09,27.1667,88.34999999999998,india,Sikkim,Medium,1162.0,20.2,25.2,25.2,23.0,1.55
2011-06-14,14.0354,74.6624,india,Karnataka,High,222.0,23.2,60.4,60.4,24.0,1.6
2015-07-27,11.8348,75.4856,india,Kerala,High,17.0,25.0,3.9,3.9,14.0,3.04
2007-09-07,27.201,88.48829999999998,india,Sikkim,Low,379.0,24.0,121.0,121.0,24.0,0.7
2013-12-10,15.7051,74.2197,india,Karnataka,Medium,752.0,21.2,0.0,0.0,0.0,5.66
2007-07-27,25.5212,90.232,india,Meghalaya,Low,583.0,22.6,59.0,59.0,24.0,1.08
2008-03-17,32.2862,77.16129999999998,india,Himachal Pradesh,High,2422.0,3.0,0.0,0.0,0.0,3.44
2017-07-11,30.41288197,78.08379452999998,india,Uttaranchal,Low,1133.0,22.1,26.0,26.0,23.0,1.88
2010-08-20,30.966,78.41509999999998,india,Uttaranchal,Low,2540.0,15.6,12.6,12.6,23.0,1.7
2011-06-23,27.2879,88.2579,india,Sikkim,Medium,1518.0,19.5,55.4,55.4,24.0,2.1
2018-09-01,32.71989308,76.09863374000001,india,Himachal Pradesh,Medium,978.0,24.9,1.2,1.2,6.0,3.89
2017-04-18,34.58916028,74.24641226,india,Jammu and Kashmir,High,1947.0,9.0,0.0,0.0,0.0,4.68
2018-09-26,33.14419929,75.76778247,india,Jammu and Kashmir,Low,905.0,23.2,0.0,0.0,0.0,4.26
2010-05-31,27.3543,88.64279999999998,india,Sikkim,Low,2126.0,15.0,3.5,3.5,8.0,3.53
2015-06-17,27.0257,88.43009999999998,india,West Bengal,Low,307.0,25.2,22.3,22.3,20.0,3.82
2017-08-26,23.83291945,92.63125938,india,Mizoram,High,417.0,23.6,26.5,26.5,21.0,0.81
2014-07-30,19.678,73.5036,india,Maharashtra,High,334.0,23.6,63.7,63.7,24.0,1.0
2012-06-25,26.9986,95.4993,india,Arunachal Pradesh,Medium,615.0,23.3,46.1,46.1,24.0,0.98
2020-04-18,33.09846173,75.32835754999998,india,Jammu and Kashmir,Medium,1848.0,9.9,16.9,16.9,18.0,2.22
2011-08-07,33.4406,75.1996,india,Jammu and Kashmir,Medium,1710.0,20.7,6.4,6.4,12.0,3.02
2014-08-16,33.0272,74.9465,india,Jammu and Kashmir,Low,1763.0,16.1,44.5,44.5,23.0,1.76
2017-07-09,25.73111942,93.98827528,india,Nagaland,Low,1183.0,21.3,16.1,16.1,21.0,1.48
2017-07-02,32.24637329,78.06616409,india,Himachal Pradesh,Medium,4121.0,10.3,0.3,0.3,2.0,4.87
2018-08-20,12.71770821,75.56314853,india,Karnataka,Low,120.0,23.3,63.1,63.1,24.0,1.87
2010-08-19,26.1984,94.8158,india,Nagaland,Medium,1849.0,18.6,26.6,26.6,24.0,1.75
2009-08-20,26.88405686,88.28087032,india,West Bengal,High,1625.0,18.5,46.3,46.3,24.0,1.01
2018-09-03,30.29068049,78.48725976999998,india,Uttaranchal,Medium,684.0,25.3,4.8,4.8,6.0,3.19
2010-07-20,29.36,80.126,india,Uttaranchal,High,1382.0,20.6,89.6,89.6,23.0,1.17
2008-12-21,30.895,77.089,india,Himachal Pradesh,Low,1614.0,11.9,0.7,0.7,3.0,1.85
2015-03-02,33.3296,75.203,india,Jammu and Kashmir,Medium,1171.0,6.5,57.0,57.0,21.0,0.59
2016-07-17,31.5007,78.17579999999998,india,Himachal Pradesh,Low,1865.0,21.2,25.2,17.7,20.0,2.31
2017-04-04,25.181453,93.118105,india,Assam,High,593.0,18.8,62.5,62.5,15.0,1.68
2017-02-28,33.288297,75.178026,india,Jammu and Kashmir,High,1005.0,12.2,0.5,0.5,5.0,2.42
2014-09-22,26.159,91.8178,india,Assam,High,68.0,24.8,55.8,55.8,24.0,1.07
2014-08-20,31.5216,78.1346,india,Himachal Pradesh,Low,1932.0,19.3,0.0,0.0,0.0,5.01
2016-06-18,15.0275,74.1623,india,Goa,Low,204.0,25.4,8.1,8.1,16.0,3.21
2018-08-17,10.67604803,76.16521,india,Kerala,Low,21.0,24.5,28.0,28.0,24.0,2.08
2017-08-26,25.26049558,94.01914123,india,Manipur,Low,1062.0,21.9,79.7,79.7,24.0,0.91
2015-08-01,31.0358,78.85779999999998,india,Uttaranchal,High,2734.0,17.2,56.5,56.5,23.0,1.42
2014-09-23,25.7238,89.9032,india,Assam,High,30.0,25.1,7.1,7.1,17.0,1.35
2009-08-20,26.8992,88.1667,india,West Bengal,Medium,1564.0,18.9,46.3,46.3,24.0,1.02
2017-05-20,30.73315585,79.49231616999998,india,Uttaranchal,Medium,3091.0,6.9,0.1,0.1,1.0,4.7
2017-04-26,27.104022,93.61156568,india,Arunachal Pradesh,Low,287.0,21.2,49.0,49.0,24.0,1.83
2010-08-26,27.2319,88.497,india,Sikkim,High,385.0,25.5,9.8,9.8,23.0,1.49
2015-08-19,25.6278,94.1051,india,Nagaland,High,1508.0,20.6,14.4,14.4,19.0,2.34
2011-07-24,26.5836,93.0038,india,Assam,High,68.0,27.7,8.9,8.9,20.0,3.56
2017-06-09,22.90813548,92.47207294,india,Mizoram,Medium,178.0,27.3,12.0,12.0,9.0,4.05
2007-08-13,17.3895,78.49899999999998,india,Telangana,Medium,497.0,24.7,0.0,0.0,0.0,3.17
2015-02-26,33.3376,75.1922,india,Jammu and Kashmir,High,1185.0,7.0,8.1,8.1,9.0,2.42
2012-08-17,9.7268,76.80809999999998,india,Kerala,High,278.0,21.9,35.3,35.3,24.0,0.72
2012-09-19,27.6558,88.605,india,Sikkim,High,1950.0,16.7,28.5,28.5,24.0,1.33
2016-08-25,25.660517,94.104931,india,Nagaland,Medium,1452.0,22.7,2.7,2.7,2.0,4.4
2017-06-29,32.76390852,77.28272548000001,india,Himachal Pradesh,High,4982.0,-1.1,10.1,0.0,24.0,2.57
2016-07-17,29.9551,78.16769999999998,india,Uttaranchal,High,353.0,25.4,136.1,136.1,24.0,0.88
2016-08-29,31.5728,77.8561,india,Himachal Pradesh,Low,1725.0,19.9,4.7,4.7,11.0,2.2
2015-07-12,33.2504,75.2102,india,Jammu and Kashmir,Low,719.0,26.4,4.4,4.4,15.0,2.7
2015-08-01,24.1988,94.1016,india,Manipur,Medium,1345.0,19.3,12.2,12.2,19.0,2.34
2018-09-25,32.74103796,74.87509308999998,india,Jammu and Kashmir,High,343.0,24.9,0.0,0.0,0.0,3.79
2018-08-15,9.700195890000002,76.87130509,india,Kerala,High,494.0,21.3,309.6,309.6,24.0,0.58
2015-08-11,25.1019,93.3729,india,Manipur,Low,1133.0,22.9,8.2,8.2,6.0,3.99
2017-08-29,12.804209,75.58365899999998,india,Karnataka,Medium,361.0,21.9,110.2,110.2,24.0,0.87
2007-09-05,33.1662,75.30979999999998,india,Jammu and Kashmir,Low,925.0,25.1,1.9,1.9,6.0,4.1
2017-06-21,27.058803840000003,93.54136779,india,Arunachal Pradesh,Low,493.0,24.5,8.8,8.8,15.0,2.67
2018-10-19,33.212653270000004,75.36251229999998,india,Jammu and Kashmir,Low,1975.0,10.3,0.0,0.0,0.0,2.83
2018-10-30,33.30077774,75.18148185999999,india,Jammu and Kashmir,Low,1073.0,19.1,0.0,0.0,0.0,3.07
2013-07-14,31.4711,77.6746,india,Himachal Pradesh,High,1147.0,23.8,5.2,5.2,15.0,4.36
2013-07-25,30.8928,78.48,india,Uttaranchal,High,3582.0,10.2,5.6,5.6,13.0,3.14
2013-07-08,33.3118,75.7525,india,Jammu and Kashmir,Low,1508.0,22.0,3.2,3.2,5.0,2.96
2011-07-25,24.6869,93.9157,india,Manipur,Medium,772.0,24.4,5.5,5.5,10.0,3.72
2014-09-07,33.0677,75.1466,india,Jammu and Kashmir,Medium,1709.0,18.8,1.1,1.1,6.0,3.6
2013-08-13,30.6014,78.34489999999998,india,Uttaranchal,Medium,1646.0,19.6,22.4,22.4,22.0,1.83
2015-03-28,33.9548314,74.79428355999998,india,Jammu and Kashmir,Medium,1617.0,8.4,8.0,8.0,13.0,2.36
2011-06-02,10.0838,77.06959999999998,india,Kerala,Low,1470.0,18.1,57.9,57.9,24.0,1.19
2016-05-01,28.0822,96.5316,india,Arunachal Pradesh,High,543.0,21.7,4.8,4.8,10.0,2.9
2016-06-14,26.3185,94.5247,india,Nagaland,Medium,1171.0,22.2,10.6,10.6,12.0,2.88
2010-10-04,30.9546,77.17919999999998,india,Himachal Pradesh,Low,1841.0,15.1,0.6,0.6,3.0,3.25
2018-05-20,23.71701896,91.61577214,india,Tripura,Medium,79.0,24.4,31.8,31.8,19.0,1.62
2012-08-14,30.7362,78.44,india,Uttaranchal,Medium,1683.0,20.1,5.5,5.5,15.0,2.19
2016-12-26,33.43537575,75.19067397,india,Jammu and Kashmir,Low,1729.0,5.6,0.0,0.0,0.0,2.09
2017-06-15,34.16747729,77.58032466,india,Jammu and Kashmir,High,3507.0,8.5,2.2,1.8,6.0,3.8
2013-07-07,31.7017,76.973,india,Himachal Pradesh,High,757.0,24.5,7.1,7.1,19.0,1.69
2013-06-16,30.6738,77.3544,india,Himachal Pradesh,Low,1516.0,19.0,94.2,94.2,24.0,1.18
2015-08-22,31.0365,77.1213,india,Himachal Pradesh,High,1778.0,18.2,6.4,6.4,14.0,2.19
2017-01-25,34.08452617,74.03027722,india,Jammu and Kashmir,Low,1360.0,5.3,41.4,12.6,24.0,0.63
2013-10-13,25.426,94.6024,india,Manipur,Low,1311.0,20.0,0.0,0.0,0.0,3.22
2014-05-14,33.2394,75.24049999999998,india,Jammu and Kashmir,Low,733.0,19.9,1.8,1.8,2.0,4.64
2013-07-31,29.5952,79.66249999999998,india,Uttaranchal,High,1479.0,22.1,10.4,10.4,18.0,2.44
2013-08-07,9.835,76.8661,india,Kerala,Low,251.0,22.6,5.3,5.3,13.0,2.86
2015-09-16,18.7828,82.79349999999998,india,Orissa,Medium,888.0,21.5,47.4,47.4,21.0,0.45
2015-07-19,30.0705,80.2364,india,Uttaranchal,High,2127.0,17.1,10.4,10.4,19.0,2.45
2015-08-26,23.3572,92.7878,india,Mizoram,High,1372.0,20.0,8.9,8.9,12.0,3.06
2015-07-08,12.9455,75.7797,india,Karnataka,High,900.0,21.4,6.7,6.7,19.0,3.16
2010-09-17,16.5141,80.6055,india,Andhra Pradesh,High,102.0,25.6,21.0,21.0,20.0,2.1
2018-10-10,31.51688414,78.2689368,india,Himachal Pradesh,Medium,1925.0,12.0,5.3,1.3,8.0,2.68
2013-08-18,30.742,78.4543,india,Uttaranchal,High,1184.0,23.2,9.1,9.1,14.0,3.34
2017-02-18,33.49573061,75.18134474,india,Jammu and Kashmir,High,2106.0,5.7,3.7,3.7,10.0,1.4
2017-02-05,33.24823884,75.21350070999999,india,Jammu and Kashmir,Low,717.0,8.0,73.3,67.5,23.0,0.74
2010-09-13,32.3109,77.21949999999998,india,Himachal Pradesh,High,3340.0,9.2,9.9,9.9,22.0,2.38
2017-06-27,12.82402778,75.21163889,india,Karnataka,Medium,100.0,23.1,30.5,30.5,24.0,0.77
2013-07-19,30.0718,80.2369,india,Uttaranchal,Medium,2089.0,17.5,92.1,92.1,24.0,0.71
2011-02-23,30.4749,79.22929999999998,india,Uttaranchal,Medium,2915.0,-1.9,1.9,0.2,9.0,1.53
2013-07-29,32.9918,75.1945,india,Jammu and Kashmir,Medium,912.0,25.9,4.6,4.6,12.0,3.02
2010-08-13,30.80200029,78.61786282,india,Uttaranchal,High,1695.0,20.8,7.1,7.1,11.0,2.83
2017-08-22,31.497908,76.874543,india,Himachal Pradesh,High,870.0,24.1,4.6,4.6,13.0,3.37
2017-04-04,25.132228,93.04681,india,Assam,Medium,716.0,18.2,52.5,52.5,16.0,1.65
2008-06-19,24.9336,93.8275,india,Manipur,Medium,1023.0,21.5,15.6,15.6,24.0,2.17
2010-06-15,18.7624,73.3747,india,Maharashtra,High,508.0,24.1,25.3,25.3,17.0,1.61
2015-07-26,31.7085,76.92969999999998,india,Himachal Pradesh,Medium,756.0,26.0,7.0,7.0,13.0,3.02
2016-08-04,30.7386,79.4954,india,Uttaranchal,Low,3119.0,12.2,8.5,8.5,17.0,3.39
2012-08-17,10.0011,76.7416,india,Kerala,Medium,29.0,22.8,39.8,39.8,24.0,0.56
2015-08-11,24.7016,93.5291,india,Manipur,Medium,664.0,25.2,4.7,4.7,9.0,3.98
2012-08-17,9.6991,76.8168,india,Kerala,Low,50.0,22.8,39.8,39.8,24.0,0.54
2015-07-31,32.2241,76.3374,india,Himachal Pradesh,Low,1560.0,19.9,42.5,42.5,23.0,2.42
2018-09-26,31.46719805,76.2629766,india,Himachal Pradesh,High,368.0,24.7,0.0,0.0,0.0,4.02
2015-12-24,28.5746,77.2791,india,Delhi,High,203.0,12.9,0.0,0.0,0.0,2.87
2017-06-08,33.35149269,74.23352995,india,Jammu and Kashmir,Low,1128.0,23.9,1.5,1.5,1.0,5.05
2010-04-17,27.322,88.6087,india,Sikkim,Low,1477.0,17.1,4.7,4.7,14.0,2.25
2017-07-03,14.52203442,74.41035052000002,india,Karnataka,High,64.0,25.1,33.0,33.0,24.0,1.96
2013-08-21,31.5375,77.3737,india,Himachal Pradesh,Medium,3062.0,12.2,7.7,7.7,11.0,2.48
2017-06-29,30.86642127,76.99790294999998,india,Himachal Pradesh,Low,1155.0,22.6,16.8,16.8,24.0,1.6
2014-09-11,33.2611,75.2138,india,Jammu and Kashmir,High,1167.0,21.7,0.6,0.6,3.0,3.98
2017-04-07,25.77171292,93.93507183,india,Nagaland,Medium,871.0,20.7,4.2,4.2,16.0,2.85
2011-06-02,9.8306,76.94079999999998,india,Kerala,Low,725.0,20.6,83.9,83.9,24.0,1.43
2015-08-05,15.3956,74.0113,india,Goa,Medium,57.0,24.2,16.7,16.7,24.0,1.98
2013-06-25,16.9214,73.593,india,Maharashtra,High,69.0,23.8,23.8,23.8,24.0,0.81
2011-07-12,31.10587659,77.17798484999999,india,Himachal Pradesh,Low,2157.0,18.3,3.6,3.6,6.0,3.89
2018-08-20,33.315809650000006,75.76341339000001,india,Jammu and Kashmir,Medium,1619.0,23.5,1.7,1.7,9.0,4.32
2016-10-15,26.9343,88.4486,india,West Bengal,Low,281.0,23.4,0.0,0.0,0.0,3.21
2015-07-11,30.3799,78.48619999999998,india,Uttaranchal,Medium,906.0,23.2,18.6,18.6,22.0,1.55
2016-04-19,26.7223,95.0243,india,Nagaland,High,692.0,19.0,36.6,36.6,23.0,1.22
2015-09-15,18.7734,82.8555,india,Orissa,High,908.0,21.5,98.9,98.9,24.0,0.49
2013-08-18,30.6639,78.0574,india,Uttaranchal,Low,924.0,24.5,3.0,3.0,4.0,3.36
2017-05-24,27.769793,93.50995626,india,Arunachal Pradesh,Medium,796.0,22.6,17.7,17.7,24.0,2.2
2017-07-09,24.82767572,93.51825,india,Manipur,Low,459.0,24.6,12.4,12.4,24.0,1.78
2010-10-08,25.4769,94.1351,india,Manipur,Low,1684.0,16.6,24.7,24.7,24.0,1.04
2011-07-01,25.8782,94.1739,india,Nagaland,Medium,1357.0,21.1,15.0,15.0,20.0,2.91
2016-06-21,19.19,73.009,india,Maharashtra,Medium,34.0,27.0,24.1,24.1,18.0,2.94
2017-06-30,27.04768643,93.61899644,india,Arunachal Pradesh,Medium,261.0,24.8,65.7,65.7,24.0,1.11
2011-07-10,30.7333,78.43989999999998,india,Uttaranchal,High,1461.0,21.0,25.8,25.8,18.0,2.96
2014-08-09,24.544,85.34919999999998,india,Bihar,Low,246.0,26.7,25.3,25.3,20.0,2.59
2018-11-21,31.70825083,77.18596778,india,Himachal Pradesh,Low,997.0,13.3,0.0,0.0,0.0,2.76
2018-08-28,12.82257645,75.62131525000001,india,Karnataka,High,410.0,21.5,32.6,32.6,24.0,1.54
2015-08-01,24.4072,94.0644,india,Manipur,Medium,1148.0,20.2,10.9,10.9,18.0,2.31
2016-05-23,30.7007,77.8644,india,Uttaranchal,High,2088.0,18.5,4.3,4.3,5.0,4.41
2010-07-07,32.219,78.072,india,Himachal Pradesh,High,3596.0,8.4,5.4,0.6,13.0,3.58
2015-07-11,30.241,78.9,india,Uttaranchal,High,657.0,25.3,26.4,26.4,23.0,1.87
2016-06-22,26.1961,91.7825,india,Assam,Low,142.0,26.5,11.7,11.7,24.0,2.46
2010-05-20,16.5121,80.62959999999998,india,Andhra Pradesh,High,25.0,26.7,47.4,47.4,22.0,1.36
2014-09-03,33.1253,74.8288,india,Jammu and Kashmir,Low,805.0,22.5,14.8,14.8,22.0,1.3
2009-09-03,19.0949,72.88989999999998,india,Maharashtra,Low,21.0,25.7,65.4,65.4,24.0,1.3
2009-11-09,11.4098,76.6939,india,Tamil Nadu,Low,2238.0,15.4,28.5,28.5,24.0,1.25
2010-07-21,27.3773,88.55899999999998,india,Sikkim,Medium,1437.0,19.1,53.9,53.9,24.0,1.25
2013-06-11,31.4898,76.7043,india,Himachal Pradesh,Low,708.0,27.4,18.0,18.0,14.0,3.6
2018-10-13,18.97213889,84.15813889,india,Orissa,Low,132.0,26.5,6.9,6.9,14.0,3.48
2007-06-25,18.431,79.14919999999998,india,Telangana,Medium,260.0,26.6,1.6,1.6,5.0,3.04
2010-07-31,31.0655,77.13249999999998,india,Himachal Pradesh,Low,1860.0,19.6,7.9,7.9,19.0,1.68
2008-01-09,33.23738085,75.24528225999998,india,Jammu and Kashmir,High,893.0,8.3,42.5,42.5,24.0,0.5
2011-06-29,32.2282,77.1898,india,Himachal Pradesh,High,1813.0,18.6,21.0,21.0,17.0,3.4
2016-11-10,32.831979999999994,75.73015899999999,india,Jammu and Kashmir,Low,3283.0,3.7,0.0,0.0,0.0,2.03
2011-02-24,33.3307,75.1772,india,Jammu and Kashmir,Medium,1814.0,1.4,12.4,6.8,21.0,1.77
2007-06-25,16.9648,73.5189,india,Maharashtra,High,73.0,25.6,30.1,30.1,24.0,2.78
2017-07-01,26.3312531,94.55427723,india,Nagaland,Medium,1332.0,20.3,21.1,21.1,21.0,1.91
2015-07-25,26.1062,91.8717,india,Assam,Medium,247.0,27.1,1.3,1.3,3.0,4.21
2014-08-18,30.9936,78.4594,india,Uttaranchal,High,3057.0,12.6,4.7,4.7,8.0,3.85
2015-07-01,27.0678,88.456,india,West Bengal,Medium,1087.0,22.1,63.4,63.4,24.0,2.23
2011-07-11,30.506,79.1127,india,Uttaranchal,High,1991.0,18.8,8.2,8.2,9.0,3.55
2013-09-30,15.7156,73.8049,india,Goa,Medium,24.0,25.3,2.7,2.7,13.0,2.85
2018-08-08,10.16699483,76.75872389,india,Kerala,High,63.0,23.4,43.9,43.9,24.0,1.53
2016-09-02,31.956546,77.109719,india,Himachal Pradesh,Low,1227.0,21.6,1.2,1.2,5.0,3.59
2016-08-07,32.4298,75.58069999999998,india,Jammu and Kashmir,High,531.0,23.9,105.4,105.4,17.0,1.45
2012-06-02,28.8254,96.1517,india,Arunachal Pradesh,High,3589.0,3.7,41.1,41.1,24.0,0.98
2010-09-03,30.2851,78.9829,india,Uttaranchal,High,665.0,24.4,10.7,10.7,16.0,1.47
2018-10-12,20.43251283,85.51345613000002,india,Orissa,High,32.0,25.6,61.8,61.8,18.0,1.25
2010-06-28,25.4916,91.2698,india,Meghalaya,Medium,1490.0,20.5,119.3,119.3,24.0,0.95
2018-09-28,31.11122752,77.60624692,india,Himachal Pradesh,Low,2429.0,12.1,6.2,6.2,6.0,2.88
2019-03-17,33.40117268,75.18645314000001,india,Jammu and Kashmir,High,1916.0,5.4,0.0,0.0,0.0,2.69
2013-07-04,29.58,80.2214,india,Uttaranchal,Medium,1533.0,21.5,14.6,14.6,21.0,2.63
2011-09-04,17.9031,73.43609999999998,india,Maharashtra,Low,375.0,23.0,47.3,47.3,24.0,1.24
2014-09-06,32.8468,75.137,india,Jammu and Kashmir,Low,592.0,22.8,98.9,98.9,23.0,1.8
2015-07-01,26.8811,88.2779,india,West Bengal,Low,1498.0,20.8,46.0,46.0,24.0,2.63
2015-07-27,33.2706,75.7702,india,Jammu and Kashmir,Low,1138.0,24.5,3.6,3.6,6.0,4.07
2015-03-15,34.0968,74.41169999999998,india,Jammu and Kashmir,High,2059.0,1.4,5.0,2.7,13.0,1.24
